sentiment,lang,hashtags,clean_text
0.0,en,covid19,new coronavirus cases have been recorded over the past hours in south africa more covid related d https t co mdkr gefpc
0.3633333333333333,en,,rt tsenatsaba a senior military official said of tigrayans we had to clean out our insides even if there may be good people amon
0.3740909090909091,en,covid19,rt enca new coronavirus cases have been recorded over the past hours in south africa more covid related deaths have bee
0.1666666666666666,en,coronavirus,rt dramsinghvi third wave of coronavirus has hit africa in a full blown manner gradual unlock in india a must for the economy but was s
0.0,en,,taiwan is in a difficult position https t co coh zidlsr
0.2416666666666666,en,,rt moetitshidi africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urg
0.10625,en,,rt enca basic education minister angie motshekga is expected today to provide south africa with an update on her department s response to
0.3727272727272727,en,,rt artemis any politician promoting lockdowns mask mandates amp vaccines as a solution to covid are in full support of un agenda
0.5625,en,,rt app token wolfofwallst retweet from who indiaindia india india india india indiayou are so rich why don t you help the india
0.2227272727272727,en,covid19,rt paulreiddublin every day that supplies allow for further vaccines we see the benefits we re now down to positive covid inpatie
0.225,en,covid19,rt whoafro africa needs millions more doses here amp now to curb the third wave in the midst of a third wave of covid cases in afri
0.3863636363636363,en,coronavirus,rt sabcnews south africa has recorded new coronavirus cases bringing the total to the department of health has also re
0.3740909090909091,en,covid19,rt enca new coronavirus cases have been recorded over the past hours in south africa more covid related deaths have bee
0.3166666666666667,en,,rt realjoelsmalley yet another amazingly qualified and courageous doctor roger hodkinson speaks out against the crazy government policy
0.1,en,covid19,rt williamyang breaking moderna covid vaccines will be delivered by china airline s cargo flight from luxembourg tonight a
0.0,en,,rt givenkazeni zweli please just release the graphic designers what are these fireworks
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.0,en,,i honestly don t see this whole attendance in schools happening if it does it won t end well
0.10625,en,,rt enca basic education minister angie motshekga is expected today to provide south africa with an update on her department s response to
0.0,en,,kihika jongobravin nothing it was all donated check out this articlehttps t co vrbiszwhq
0.446780303030303,en,covid19,rt phe uk news our new analysis shows for the first time that two doses of the covid vaccines are highly effective against hospita
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.0,en,,pin code kasarwadi uhcvaccines covaxin min age limit dose capacity dose capacity date https t co yiqriedxa
0.0,en,,pin code malti kachi hospital pmcgvaccines covaxin min age limit dose capacity dose https t co aokat dib
0.0,en,,pin code santoshnagar hajrat yunus pmcgvaccines covaxin min age limit dose capacity dos https t co wbdk qpez
0.5625,en,,rt app token wolfofwallst retweet from who indiaindia india india india india indiayou are so rich why don t you help the india
0.2624999999999999,en,,rt puneupdater pin code malti kachi hospital pmcgvaccines covaxin min age limit dose capacity dose capacit
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.175,en,,rt cultofnewmedia these vaccines are about to expire and israel can t use them in return they re taking the same number of fresh vaccin
0.0,en,,pin code bhangire hospital pmcgvaccines covaxin min age limit dose capacity dose cap https t co ka pobvxpa
0.0,en,,rt givenkazeni zweli please just release the graphic designers what are these fireworks
0.0,en,,abovetopsecret are the vaccines available today of any use against these variants the sars cov virus that spar https t co ocj avuqyk
0.3740909090909091,en,covid19,rt enca new coronavirus cases have been recorded over the past hours in south africa more covid related deaths have bee
0.3740909090909091,en,covid19,rt enca new coronavirus cases have been recorded over the past hours in south africa more covid related deaths have bee
0.0,en,,rt zanw r telegraph global health security yesterday africa is in the midst of full blown third wave of coronavirusbloomberg quick
0.0,en,,this info graphic is so ugly
0.0,en,,china have to pay trillion for covid damages in south africa and other states of africa
0.0,en,,why ingathi you are celebrating sabc news why
0.0,en,covid19,and rapid covid testing is supposed to be at regional referral hospitals how are people supposed to get there https t co nx tjnvwqa
0.0,en,,our paper published in lancetmicrobe time to increase africa s vaccine manufacturing capacity amidst global vacc https t co kx atkowde
0.3740909090909091,en,covid19,rt enca new coronavirus cases have been recorded over the past hours in south africa more covid related deaths have bee
0.3,en,covid19,rt drlimengyan about covid vaccines ndtv jun don t expect very efficient amp safe covid vax in short term vax from go
0.0505208333333333,en,covid19,rt winnie byanyima we are dying ugandans need the world to stand with them we need oxygen ppes covid vaccines and money to pay our
0.2624999999999999,en,,rt puneupdater pin code malti kachi hospital pmcgvaccines covaxin min age limit dose capacity dose capacit
0.0,en,,rt henryshaykins kihika jongobravin nothing it was all donated check out this articlehttps t co vrbiszwhq
0.7,en,,rt benphillips governments the world health organisation and ngos around the world asked pfizer to ensure that science will win by le
0.11,en,,rt phila zw in africa cases have increased by just in the past week deaths have increased by and we expect things to only get
0.3,en,covid19,rt mygovindia with vaccination coverage being expanded from st june the government is committed to providing free covid vaccin
0.1785714285714286,en,covid19,rt ghs in africa covid cases have increased by just in the past week amp deaths have increased by we expect things to only
0.0505208333333333,en,covid19,rt winnie byanyima we are dying ugandans need the world to stand with them we need oxygen ppes covid vaccines and money to pay our
0.0,en,,rt ih evrybdy governments also use lower cycle thresholds when testing the vaccinated to prove the vaccines work https t co k s gkx a
0.1488636363636364,en,,rt highwiretalk dirty deeds new mask study s dirty secret rock stars rebel rise in chronic illness covid vaccine injury puts ahmed s
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.325,en,covid19,rt livingstone s how have children experienced covid covidunder heard from k yr olds in countries who could go onlin
0.0,en,,pin code dhole mala manapa shala pmcgvaccines covaxin min age limit dose capacity dose https t co wouqp fmcf
0.325,en,covid19,rt livingstone s how have children experienced covid covidunder heard from k yr olds in countries who could go onlin
0.0,en,heatwave,us general wildfire of terrorism on march in africa the associated press https t co cyfo ulwqy heatwave wildfires
0.0,en,israel,hey scottmorrisonmp and greghuntmp the palestinian authority doesn t want israel s pfizer vaccines we need p https t co fi l gunyw
0.1,en,passthemic,rt twhiddleston i m honoured to passthemic to econ and development expert dr songwevera the executive secretary of the united nations
0.25,en,,rt lizzientonjira donate whatever you can to support robert s family read robert s story here https t co muzv weqy startupnanny i m
